HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"6204.69.04.10","6","Trousers, breeches and shorts (748)","[""doz."",""kg""]","","","","",""
"6204.69.04.20","6","Bib and brace overalls (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6204.69.05","5","Other","","7.1%","Free (AU,BH,CL,CO,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","65%","",""
"","6","Trousers, breeches and shorts:","","","","","",""
"6204.69.05.10","7","Subject to cotton restraints (348)","[""doz."",""kg""]","","","","",""
"6204.69.05.20","7","Subject to wool restraints (448)","[""doz."",""kg""]","","","","",""
"6204.69.05.30","7","Subject to man-made fiber restraints (648)","[""doz."",""kg""]","","","","",""
"","7","Other:","","","","","",""
"6204.69.05.40","8","Trousers and breeches (847)","[""doz."",""kg""]","","","","",""
"6204.69.05.50","8","Shorts (847)","[""doz."",""kg""]","","","","",""
"6204.69.05.70","6","Bib and brace overalls (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6204.69.06","4","Other","","2.8%","Free (AU,BH,CL,CO,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","5","Trousers, breeches and shorts:","","","","","",""
"6204.69.06.10","6","Subject to cotton restraints (348)","[""doz."",""kg""]","","","","",""
"6204.69.06.20","6","Subject to wool restraints (448)","[""doz."",""kg""]","","","","",""
"6204.69.06.30","6","Subject to man-made fiber restraints (648)","[""doz."",""kg""]","","","","",""
"","6","Other:","","","","","",""
"6204.69.06.44","7","Trousers and breeches (847)","[""doz."",""kg""]","","","","",""
"6204.69.06.46","7","Shorts (847)","[""doz."",""kg""]","","","","",""
"6204.69.06.50","5","Bib and brace overalls (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","3","Other:","","","","","",""
"","4","Of artificial fibers:","","","","","",""
"6204.69.15","5","Bib and brace overalls","","13.6%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","76%","",""
"6204.69.15.05","6","Insulated, for cold weather protection (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","6","Other:","","","","","",""
"6204.69.15.10","7","Women's (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","7","Girls':","","","","","",""
"6204.69.15.25","8","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6204.69.15.50","8","Other (237)","[""doz."",""kg""]","","","","",""
"","5","Trousers, breeches and shorts:","","","","","",""
"6204.69.22","6","Containing 36 percent or more by weight of wool or fine animal hair","","13.6%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","58.5%","",""
"","7","Trousers and breeches:","","","","","",""
"6204.69.22.10","8","Women's (448)","[""doz."",""kg""]","","","","",""
"6204.69.22.20","8","Girls' (448)","[""doz."",""kg""]","","","","",""
"6204.69.22.30","7","Shorts (448)","[""doz."",""kg""]","","","","",""
"6204.69.28","6","Other","","28.6%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","90%","",""
"","7","Trousers and breeches:","","","","","",""
"6204.69.28.10","8","Women's (648)","[""doz."",""kg""]","","","","",""
"","8","Girls':","","","","","",""
"6204.69.28.20","9","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6204.69.28.30","9","Other (648)","[""doz."",""kg""]","","","","",""
"","7","Shorts:","","","","","",""
"6204.69.28.40","8","Women's (648)","[""doz."",""kg""]","","","","",""
"","8","Girls':","","","","","",""
"6204.69.28.50","9","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6204.69.28.60","9","Other (648)","[""doz."",""kg""]","","","","",""
"","4","Of silk or silk waste:","","","","","",""
"6204.69.45","5","Containing 70 percent or more by weight of silk or silk waste","","1.1%","Free (AU,BH,CL,CO,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","65%","",""
"6204.69.45.10","6","Trousers, breeches and shorts (748)","[""doz."",""kg""]","","","","",""
"6204.69.45.20","6","Bib and brace overalls (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6204.69.65","5","Other","","7.1%","Free (AU,BH,CL,CO,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","65%","",""
"","6","Trousers, breeches and shorts:","","","","","",""
"6204.69.65.10","7","Subject to cotton restraints (348)","[""doz."",""kg""]","","","","",""
"6204.69.65.20","7","Subject to wool restraints (448)","[""doz."",""kg""]","","","","",""
"6204.69.65.30","7","Subject to man-made fiber restraints (648)","[""doz."",""kg""]","","","","",""
"","7","Other:","","","","","",""
"6204.69.65.40","8","Trousers and breeches (847)","[""doz."",""kg""]","","","","",""
"6204.69.65.50","8","Shorts (847)","[""doz."",""kg""]","","","","",""
"6204.69.65.70","6","Bib and brace overalls (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6204.69.80","4","Other","","2.8%","Free (AU,BH,CL,CO,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","5","Trousers, breeches and shorts:","","","","","",""
"6204.69.80.10","6","Subject to cotton restraints (348)","[""doz."",""kg""]","","","","",""
"6204.69.80.20","6","Subject to wool restraints (448)","[""doz."",""kg""]","","","","",""
"6204.69.80.30","6","Subject to man-made fiber restraints (648)","[""doz."",""kg""]","","","","",""
"","6","Other:","","","","","",""
"6204.69.80.44","7","Trousers and breeches (847)","[""doz."",""kg""]","","","","",""
"6204.69.80.46","7","Shorts (847)","[""doz."",""kg""]","","","","",""
"6204.69.80.50","5","Bib and brace overalls (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6205","0","Men's or boys' shirts:","","","","","",""
"6205.20","1","Of cotton:","","","","","",""
"6205.20.10.00","2","Certified hand-loomed and folklore products (340)","[""doz."",""kg""]","8.7%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","90%","",""
"6205.20.20","2","Other","","19.7%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"6205.20.20.03","3","Containing compact yarns described in statistical reporting number 5205.42.0021, 5205.43.0021,   5205.44.0021, 5205.46.0021 or 5205.47.0021 (340)","[""doz."",""kg""]","","","","",""
"","3","Dress shirts:","","","","","",""
"","4","With two or more colors in the warp and/or the filling:","","","","","",""
"6205.20.20.16","5","Men's (340)","[""doz."",""kg""]","","","","",""
"6205.20.20.21","5","Boys' (340)","[""doz."",""kg""]","","","","",""
"","4","Other:","","","","","",""
"6205.20.20.26","5","Men's (340)","[""doz."",""kg""]","","","","",""
"6205.20.20.31","5","Boys' (340)","[""doz."",""kg""]","","","","",""
"","3","Other:","","","","","",""
"","4","Corduroy:","","","","","",""
"6205.20.20.36","5","Men's (340)","[""doz."",""kg""]","","","","",""
"","5","Boys':","","","","","",""
"6205.20.20.41","6","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6205.20.20.44","6","Other (340)","[""doz."",""kg""]","","","","",""
"","4","Other:","","","","","",""
"","5","With two or more colors in the warp and/or the filling:","","","","","",""
"6205.20.20.47","6","Napped (340)","[""doz."",""kg""]","","","","",""
"","6","Other:","","","","","",""
"6205.20.20.51","7","Men's (340)","[""doz."",""kg""]","","","","",""
"","7","Boys':","","","","","",""
"6205.20.20.56","8","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6205.20.20.61","8","Other (340)","[""doz."",""kg""]","","","","",""
"","5","Other:","","","","","",""
"","6","Men's:","","","","","",""
"6205.20.20.63","7","Designed for use in hospitals, clinics, laboratories or contaminated areas (340)","[""doz."",""kg""]","","","","",""
"6205.20.20.67","7","Other (340)","[""doz."",""kg""]","","","","",""
"","6","Boys':","","","","","",""
"6205.20.20.71","7","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6205.20.20.76","7","Other (340)","[""doz."",""kg""]","","","","",""
"6205.30","1","Of man-made fibers:","","","","","",""
"6205.30.10.00","2","Certified hand-loomed and folklore products (640)","[""doz."",""kg""]","12.2%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","76%","",""
"","2","Other:","","","","","",""
"6205.30.15","3","Containing 36 percent or more by weight of wool or fine animal hair","","49.6¢/kg + 19.7%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","52.9¢/kg + 45%","",""
"6205.30.15.10","4","Men's (440)","[""doz."",""kg""]","","","","",""
"6205.30.15.20","4","Boys' (440)","[""doz."",""kg""]","","","","",""
"6205.30.20","3","Other","","29.1¢/kg + 25.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","30.9¢/kg + 76%","",""
"","4","Dress:","","","","","",""
"","5","With two or more colors in the warp and/or the filling:","","","","","",""
"6205.30.20.10","6","Men's (640)","[""doz."",""kg""]","","","","",""
"6205.30.20.20","6","Boys' (640)","[""doz."",""kg""]","","","","",""
"","5","Other:","","","","","",""
"6205.30.20.30","6","Men's (640)","[""doz."",""kg""]","","","","",""
"6205.30.20.40","6","Boys' (640)","[""doz."",""kg""]","","","","",""
"","4","Other:","","","","","",""
"","5","With two or more colors in the warp and/or the filling:","","","","","",""
"6205.30.20.50","6","Men's (640)","[""doz."",""kg""]","","","","",""
"","6","Boys':","","","","","",""
"6205.30.20.55","7","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6205.30.20.60","7","Other (640)","[""doz."",""kg""]","","","","",""
"","5","Other:","","","","","",""
"","6","Men's:","","","","","",""
"6205.30.20.71","7","Designed for use in hospitals, clinics, laboratories or contaminated areas (640)","[""doz."",""kg""]","","","","",""
"6205.30.20.73","7","Other (640)","[""doz."",""kg""]","","","","",""
"","6","Boys':","","","","","",""
"6205.30.20.75","7","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6205.30.20.80","7","Other (640)","[""doz."",""kg""]","","","","",""
"6205.90","1","Of other textile materials:","","","","","",""
"","2","Of wool or fine animal hair:","","","","","",""
"6205.90.05.00","3","Certified hand-loomed and folklore products (440)","[""doz."",""kg""]","9.2%","Free (AU,BH,CL,CO,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","90%","",""
"6205.90.07","3","Other","","17.5%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","52.9¢/kg + 45%","",""
"6205.90.07.10","4","Men's (440)","[""doz."",""kg""]","","","","",""
"6205.90.07.20","4","Boys' (440)","[""doz."",""kg""]","","","","",""
"","2","Of silk or silk waste:","","","","","",""
"6205.90.10.00","3","Containing 70 percent or more by weight of silk or silk waste (740)","[""doz."",""kg""]","1.1%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","65%","",""
"6205.90.30","3","Other","","7.1%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","65%","",""
"6205.90.30.10","4","Subject to cotton restraints (340)","[""doz."",""kg""]","","","","",""
"6205.90.30.20","4","Subject to wool restraints (440)","[""doz."",""kg""]","","","","",""
"6205.90.30.30","4","Subject to man-made fiber restraints (640)","[""doz."",""kg""]","","","","",""
"6205.90.30.50","4","Other (840)","[""doz."",""kg""]","","","","",""
"6205.90.40","2","Other","","2.8%","Free (AU,BH,CL,CO,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"6205.90.40.10","3","Subject to cotton restraints (340)","[""doz."",""kg""]","","","","",""
"6205.90.40.20","3","Subject to wool restraints (440)","[""doz."",""kg""]","","","","",""
"6205.90.40.30","3","Subject to man-made fiber restraints (640)","[""doz."",""kg""]","","","","",""
"6205.90.40.40","3","Other (840)","[""doz."",""kg""]","","","","",""
"6206","0","Women's or girls' blouses, shirts and shirt-blouses:","","","","","",""
"6206.10.00","1","Of silk or silk waste","","6.9%","Free (AU,BH,CL,CO,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","65%","",""
"6206.10.00.10","2","Subject to cotton restraints (341)","[""doz."",""kg""]","","","","",""
"6206.10.00.20","2","Subject to wool restraints (440)","[""doz."",""kg""]","","","","",""
"6206.10.00.30","2","Subject to man-made fiber restraints (641)","[""doz."",""kg""]","","","","",""
"","2","Other:","","","","","",""
"6206.10.00.40","3","Containing 70 percent or more by weight of silk or silk waste (741)","[""doz."",""kg""]","","","","",""
"6206.10.00.50","3","Other (840)","[""doz."",""kg""]","","","","",""
"6206.20","1","Of wool or fine animal hair:","","","","","",""
"6206.20.10.00","2","Certified hand-loomed and folklore products (440)","[""doz."",""kg""]","8.5%","Free (AU,BH,CL,CO,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","90%","",""
"","2","Other:","","","","","",""
"6206.20.20","3","Containing 30 percent or more by weight of silk or silk waste","","7.1%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","90%","",""
"6206.20.20.10","4","Women's (440)","[""doz."",""kg""]","","","","",""
"6206.20.20.20","4","Girls' (440)","[""doz."",""kg""]","","","","",""
"6206.20.30","3","Other","","17%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","82.7¢/kg + 58.5%","",""
"6206.20.30.10","4","Women's (440)","[""doz."",""kg""]","","","","",""
"6206.20.30.20","4","Girls' (440)","[""doz."",""kg""]","","","","",""
"6206.30","1","Of cotton:","","","","","",""
"6206.30.10.00","2","Certified hand-loomed and folklore products (341)","[""doz."",""kg""]","9%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","90%","",""
"","2","Other:","","","","","",""
"6206.30.20.00","3","Containing 36 percent or more by weight of flax fibers (341)","[""doz."",""kg""]","3.5%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6206.30.30","3","Other","","15.4%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","90%","",""
"6206.30.30.03","4","Containing compact yarns described in statistical reporting numbers 5205.42.0021, 5205.43.0021,   5205.44.0021,5205.46.0021or 5205.47.0021 (341)","[""doz."",""kg""]","","","","",""
"","4","Other:","","","","","",""
"","5","With two or more colors in the warp and/or the filling:","","","","","",""
"6206.30.30.11","6","Women's (341)","[""doz."",""kg""]","","","","",""
"","6","Girls':","","","","","",""
"6206.30.30.21","7","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6206.30.30.31","7","Other (341)","[""doz."",""kg""]","","","","",""
"","5","Other:","","","","","",""
"","6","Women's:","","","","","",""
"6206.30.30.43","7","Designed for use in hospitals, clinics, laboratories or contaminated areas (341)","[""doz."",""kg""]","","","","",""
"6206.30.30.45","7","Other (341)","[""doz."",""kg""]","","","","",""
"","6","Girls':","","","","","",""
"6206.30.30.51","7","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6206.30.30.61","7","Other (341)","[""doz."",""kg""]","","","","",""
"6206.40","1","Of man-made fibers:","","","","","",""
"6206.40.10.00","2","Certified hand-loomed and folklore products (641)","[""doz."",""kg""]","11.3%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","76%","",""
"","2","Other:","","","","","",""
"6206.40.20.00","3","Containing 30 percent or more by weight of silk or silk waste (641)","[""doz."",""kg""]","4%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6206.40.25","3","Containing 36 percent or more by weight of wool or fine animal hair","","56.3¢/kg + 14.3%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","82.7¢/kg + 58.5%","",""
"6206.40.25.10","4","Women's (440)","[""doz."",""kg""]","","","","",""
"6206.40.25.20","4","Girls' (440)","[""doz."",""kg""]","","","","",""
"6206.40.30","3","Other","","26.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"","4","With two or more colors in the warp and/or the filling:","","","","","",""
"6206.40.30.10","5","Women's (641)","[""doz."",""kg""]","","","","",""
"","5","Girls':","","","","","",""
"6206.40.30.20","6","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6206.40.30.25","6","Other (641)","[""doz."",""kg""]","","","","",""
"","4","Other:","","","","","",""
"","5","Women's:","","","","","",""
"6206.40.30.33","6","Designed for use in hospitals, clinics, laboratories or contaminated areas (641)","[""doz."",""kg""]","","","","",""
"6206.40.30.35","6","Other (641)","[""doz."",""kg""]","","","","",""
"","5","Girls':","","","","","",""
"6206.40.30.40","6","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6206.40.30.50","6","Other (641)","[""doz."",""kg""]","","","","",""
"6206.90.00","1","Of other textile materials","","6.7%","Free (AU,BH,CL,CO,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","90%","",""
"6206.90.00.10","2","Subject to cotton restraints (341)","[""doz."",""kg""]","","","","",""
"6206.90.00.20","2","Subject to wool restraints (440)","[""doz."",""kg""]","","","","",""
"6206.90.00.30","2","Subject to man-made fiber restraints (641)","[""doz."",""kg""]","","","","",""
"6206.90.00.40","2","Other (840)","[""doz."",""kg""]","","","","",""
"6207","0","Men's or boys' singlets and other undershirts, underpants, briefs, nightshirts, pajamas, bathrobes,   dressing gowns and similar articles:","","","","","",""
"","1","Underpants and briefs:","","","","","",""
"6207.11.00.00","2","Of cotton (352)","[""doz."",""kg""]","6.1%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","37.5%","",""
"6207.19","2","Of other textile materials:","","","","","",""
"6207.19.10.00","3","Containing 70 percent or more by weight of silk or silk waste (752)","[""doz."",""kg""]","1.7%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","90%","",""
"6207.19.90","3","Other","","10.5%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","90%","",""
"6207.19.90.10","4","Of man-made fibers (652)","[""doz."",""kg""]","","","","",""
"6207.19.90.30","4","Other (852)","[""doz."",""kg""]","","","","",""
"","1","Nightshirts and pajamas:","","","","","",""
"6207.21.00","2","Of cotton","","8.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"","3","With two or more colors in the warp and/or the filling:","","","","","",""
"6207.21.00.10","4","Men's (351)","[""doz."",""kg""]","","","","",""
"6207.21.00.20","4","Boys' (351)","[""doz."",""kg""]","","","","",""
"","3","Other:","","","","","",""
"6207.21.00.30","4","Men's (351)","[""doz."",""kg""]","","","","",""
"6207.21.00.40","4","Boys' (351)","[""doz."",""kg""]","","","","",""
"6207.22.00.00","2","Of man-made fibers (651)","[""doz."",""kg""]","16%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","76%","",""
"6207.29","2","Of other textile materials:","","","","","",""
"6207.29.10.00","3","Containing 70 percent or more by weight of silk or silk waste (751)","[""doz."",""kg""]","1.1%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","65%","",""
"6207.29.90","3","Other","","7.1%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","65%","",""
"6207.29.90.10","4","Of wool or fine animal hair (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6207.29.90.30","4","Other (851)","[""doz."",""kg""]","","","","",""
"","1","Other:","","","","","",""
"6207.91","2","Of cotton:","","","","","",""
"6207.91.10.00","3","Bathrobes, dressing gowns and similar articles (350)","[""doz."",""kg""]","8.4%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6207.91.30","3","Other","","6.1%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","37.5%","",""
"6207.91.30.10","4","Sleepwear (351)","[""doz."",""kg""]","","","","",""
"6207.91.30.20","4","Other (352)","[""doz."",""kg""]","","","","",""
"6207.99","2","Of other textile materials:","","","","","",""
"","3","Of wool or fine animal hair:","","","","","",""
"6207.99.20.00","4","Bathrobes, dressing gowns and similar articles (459)","[""doz."",""<u>kg<\/u>""]","8.5%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","58.5%","",""
"6207.99.40.00","4","Other (459)","[""doz."",""<u>kg<\/u>""]","6.1%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","52%","",""
"6207.99.70","3","Containing 70 percent or more by weight of silk or silk waste","","1.1%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","65%","",""
"6207.99.70.10","4","Bathrobes, dressing gowns and similar articles (750)","[""doz."",""kg""]","","","","",""
"6207.99.70.20","4","Sleepwear (751)","[""doz."",""kg""]","","","","",""
"6207.99.70.30","4","Other (752)","[""doz."",""kg""]","","","","",""
"","3","Of man-made fibers:","","","","","",""
"6207.99.75","4","Bathrobes, dressing gowns and similar articles","","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6207.99.75.10","5","Containing 36 percent or more by weight of wool or fine animal hair (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6207.99.75.20","5","Other (650)","[""doz."",""kg""]","","","","",""
"6207.99.85","4","Other","","10.5%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","90%","",""
"6207.99.85.10","5","Sleepwear (651)","[""doz."",""kg""]","","","","",""
"6207.99.85.20","5","Other (652)","[""doz."",""kg""]","","","","",""
"6207.99.90","3","Other","","7.1%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","65%","",""
"6207.99.90.10","4","Bathrobes, dressing gowns and similar articles (850)","[""doz."",""kg""]","","","","",""
"6207.99.90.40","4","Other (852)","[""doz."",""kg""]","","","","",""
"6208","0","Women's or girls' singlets and other undershirts, slips, petticoats, briefs, panties, nightdresses,   pajamas, negligees, bathrobes, dressing gowns and similar articles:","","","","","",""
"","1","Slips and petticoats:","","","","","",""
"6208.11.00.00","2","Of man-made fibers (652)","[""doz."",""kg""]","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6208.19","2","Of other textile materials:","","","","","",""
"6208.19.20.00","3","Of cotton (352)","[""doz."",""kg""]","11.2%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6208.19.50.00","3","Containing 70 percent of more by weight of silk or silk waste (752)","[""doz."",""kg""]","1.4%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","90%","",""
"6208.19.90.00","3","Other (852)","[""doz."",""kg""]","8.7%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","90%","",""
"","1","Nightdresses and pajamas:","","","","","",""
"6208.21.00","2","Of cotton","","8.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6208.21.00.10","3","With two or more colors in the warp and/or the filling (351)","[""doz."",""kg""]","","","","",""
"","3","Other:","","","","","",""
"6208.21.00.20","4","Women's (351)","[""doz."",""kg""]","","","","",""
"6208.21.00.30","4","Girls' (351)","[""doz."",""kg""]","","","","",""
"6208.22.00.00","2","Of man-made fibers (651)","[""doz."",""kg""]","16%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","90%","",""
"6208.29","2","Of other textile materials:","","","","","",""
"6208.29.10.00","3","Containing 70 percent or more by weight of silk or silk waste (751)","[""doz."",""kg""]","1.1%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","65%","",""
"6208.29.90","3","Other","","7.1%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","65%","",""
"6208.29.90.10","4","Of wool or fine animal hair (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6208.29.90.30","4","Other (851)","[""doz."",""kg""]","","","","",""
"","1","Other:","","","","","",""
"6208.91","2","Of cotton:","","","","","",""
"6208.91.10","3","Bathrobes, dressing gowns and similar articles","","7.5%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6208.91.10.10","4","Women's (350)","[""doz."",""kg""]","","","","",""
"6208.91.10.20","4","Girls' (350)","[""doz."",""kg""]","","","","",""
"6208.91.30","3","Other","","11.2%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6208.91.30.10","4","Women's (352)","[""doz."",""kg""]","","","","",""
"6208.91.30.20","4","Girls' (352)","[""doz."",""kg""]","","","","",""
"6208.92.00","2","Of man-made fibers","","16%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"","3","Bathrobes, dressing gowns and similar articles:","","","","","",""
"6208.92.00.10","4","Women's (650)","[""doz."",""kg""]","","","","",""
"6208.92.00.20","4","Girls' (650)","[""doz."",""kg""]","","","","",""
"","3","Other:","","","","","",""
"6208.92.00.30","4","Women's (652)","[""doz."",""kg""]","","","","",""
"6208.92.00.40","4","Girls' (652)","[""doz."",""kg""]","","","","",""
"6208.99","2","Of other textile materials:","","","","","",""
"6208.99.20","3","Of wool or fine animal hair","","8.5%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","58.5%","",""
"6208.99.20.10","4","Bathrobes, dressing gowns and similar articles (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6208.99.20.20","4","Other (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","3","Of silk or silk waste:","","","","","",""
"6208.99.30","4","Containing 70 percent or more by weight of silk or silk waste","","1.1%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","65%","",""
"6208.99.30.10","5","Bathrobes, dressing gowns and similar articles (750)","[""doz."",""kg""]","","","","",""
"6208.99.30.20","5","Other (752)","[""doz."",""kg""]","","","","",""
"6208.99.50","4","Other","","7.1%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","65%","",""
"6208.99.50.10","5","Bathrobes, dressing gowns and similar articles (850)","[""doz."",""kg""]","","","","",""
"6208.99.50.20","5","Other (852)","[""doz."",""kg""]","","","","",""
"6208.99.80","3","Other","","2.8%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","35%","",""
"6208.99.80.10","4","Bathrobes, dressing gowns and similar articles (850)","[""doz."",""kg""]","","","","",""
"6208.99.80.20","4","Other (852)","[""doz."",""kg""]","","","","",""
"6209","0","Babies' garments and clothing accessories:","","","","","",""
"6209.20","1","Of cotton:","","","","","",""
"6209.20.10.00","2","Dresses (239)","[""doz."",""<u>kg<\/u>""]","11.8%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6209.20.20.00","2","Blouses and shirts, except those imported as parts of sets (239)","[""doz."",""<u>kg<\/u>""]","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","37.5%","",""
"","2","Other:","","","","","",""
"6209.20.30.00","3","Trousers, breeches and shorts, except those imported as parts of sets (239)","[""doz."",""<u>kg<\/u>""]","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6209.20.50","3","Other","","9.3%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","90%","",""
