HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"2829.90.40.00","3","Of potassium","[""kg""]","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2829.90.61.00","3","Other","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2830","0","Sulfides; polysulfides, whether or not chemically defined:","","","","","",""
"2830.10.00.00","1","Sodium sulfides","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2830.90","1","Other:","","","","","",""
"2830.90.10.00","2","Zinc sulfide, luminescent grade having a purity of 99.99 percent or more by weight","[""kg""]","Free","","11%","",""
"2830.90.15.00","2","Other zinc sulfide","[""kg""]","2.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","11%","",""
"2830.90.20.00","2","Cadmium sulfide","[""kg""]","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2830.90.90.00","2","Other","[""kg""]","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2831","0","Dithionites and sulfoxylates:","","","","","",""
"2831.10","1","Of sodium:","","","","","",""
"2831.10.10.00","2","Sodium formaldehyde sulfoxylate","[""kg""]","Free","","35%","",""
"2831.10.50.00","2","Other","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2831.90.00.00","1","Other","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2832","0","Sulfites; thiosulfates:","","","","","",""
"2832.10.00.00","1","Sodium sulfites","[""kg""]","1.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","4.5%","",""
"2832.20.00.00","1","Other sulfites","[""kg""]","3.1%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2832.30","1","Thiosulfates:","","","","","",""
"2832.30.10.00","2","Sodium thiosulfate","[""kg""]","1.5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","4.5%","",""
"2832.30.50.00","2","Other","[""kg""]","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","4.5%","",""
"2833","0","Sulfates; alums; peroxosulfates (persulfates):","","","","","",""
"","1","Sodium sulfates:","","","","","",""
"2833.11","2","Disodium sulfate:","","","","","",""
"2833.11.10.00","3","Salt cake","[""t""]","Free","","Free","",""
"2833.11.50","3","Other","","0.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","3.6%","",""
"2833.11.50.10","4","Anhydrous","[""t""]","","","","",""
"2833.11.50.50","4","Other","[""t""]","","","","",""
"2833.19.00.00","2","Other","[""kg""]","Free","","Free","",""
"","1","Other sulfates:","","","","","",""
"2833.21.00.00","2","Of magnesium","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"2833.22.00.00","2","Of aluminum","[""kg""]","Free","","10%","",""
"2833.24.00.00","2","Of nickel","[""kg""]","3.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2833.25.00.00","2","Of copper","[""kg"",""Cu kg""]","1.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","5%","",""
"2833.27.00.00","2","Of barium","[""kg""]","0.6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","4.2%","",""
"2833.29","2","Other:","","","","","",""
"2833.29.10.00","3","Of cobalt","[""kg""]","1.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","6.5%","",""
"2833.29.20.00","3","Of iron","[""kg""]","Free","","Free","",""
"2833.29.30.00","3","Of vanadium","[""kg"",""V kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"2833.29.40.00","3","Of chromium","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2833.29.45.00","3","Of zinc","[""kg""]","1.6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","8%","",""
"2833.29.51","3","Other","","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"2833.29.51.10","4","Of manganese","[""kg""]","","","","",""
"2833.29.51.90","4","Other","[""kg""]","","","","",""
"2833.30.00.00","1","Alums","[""kg""]","1.6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2833.40","1","Peroxosulfates (persulfates):","","","","","",""
"2833.40.20.00","2","Of sodium","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2833.40.60","2","Other","","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2833.40.60.10","3","Of potassium","[""kg""]","","","","",""
"2833.40.60.20","3","Of ammonium","[""kg""]","","","","",""
"2833.40.60.50","3","Other","[""kg""]","","","","",""
"2834","0","Nitrites; nitrates:","","","","","",""
"2834.10","1","Nitrites:","","","","","",""
"2834.10.10.00","2","Of sodium","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","54%","",""
"2834.10.50.00","2","Other","[""kg""]","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"","1","Nitrates:","","","","","",""
"2834.21.00.00","2","Of potassium","[""t""]","Free","","Free","",""
"2834.29","2","Other:","","","","","",""
"2834.29.05.00","3","Of bismuth","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2834.29.10.00","3","Of calcium","[""t""]","Free","","Free","",""
"2834.29.20.00","3","Of strontium","[""kg""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2834.29.51.00","3","Other","[""kg""]","3.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"2835","0","Phosphinates (hypophosphites), phosphonates (phosphites) and phosphates; polyphosphates, whether or not chemically defined:","","","","","",""
"2835.10.00.00","1","Phosphinates (hypophosphites) and phosphonates (phosphites)","[""kg""]","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"","1","Phosphates:","","","","","",""
"2835.22.00.00","2","Of mono- or disodium","[""kg""]","1.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","6%","",""
"2835.24.00.00","2","Of potassium","[""kg""]","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2835.25.00.00","2","Calcium hydrogenorthophosphate (""Dicalcium phosphate"")","[""kg""]","Free","","25%","",""
"2835.26.00.00","2","Other phosphates of calcium","[""kg""]","Free","","25%","",""
"2835.29","2","Other:","","","","","",""
"2835.29.10.00","3","Of aluminum","[""kg""]","Free","","25%","",""
"2835.29.20.00","3","Of triammonium","[""kg""]","1.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","8.5%","",""
"2835.29.30.00","3","Of trisodium","[""kg""]","2.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","11.5%","",""
"2835.29.51.00","3","Other","[""kg""]","4.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"","1","Polyphosphates:","","","","","",""
"2835.31.00.00","2","Sodium triphosphate (Sodium tripolyphosphate)","[""kg""]","1.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","6%","",""
"2835.39","2","Other:","","","","","",""
"2835.39.10.00","3","Of potassium","[""kg""]","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2835.39.50.00","3","Other","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2836","0","Carbonates; peroxocarbonates (percarbonates); commercial ammonium carbonate containing ammonium carbamate:","","","","","",""
"2836.20.00.00","1","Disodium carbonate","[""kg""]","1.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","8.5%","",""
"2836.30.00.00","1","Sodium hydrogencarbonate (Sodium bicarbonate)","[""kg""]","Free","","Free","",""
"2836.40","1","Potassium carbonates:","","","","","",""
"2836.40.10.00","2","Dipotassium carbonate","[""kg""]","1.9%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","6%","",""
"2836.40.20.00","2","Potassium hydrogencarbonate (Potassium bicarbonate)","[""kg""]","1.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","4.8%","",""
"2836.50.00.00","1","Calcium carbonate","[""kg""]","Free","","25%","",""
"2836.60.00.00","1","Barium carbonate","[""kg""]","2.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","8.4%","",""
"","1","Other:","","","","","",""
"2836.91.00","2","Lithium carbonates","","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2836.91.00.10","3","U.S.P. grade","[""kg""]","","","","",""
"2836.91.00.50","3","Other","[""kg""]","","","","",""
"2836.92.00.00","2","Strontium carbonate","[""kg""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2836.99","2","Other:","","","","","",""
"2836.99.10.00","3","Cobalt carbonates","[""kg""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"2836.99.20.00","3","Bismuth carbonate","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2836.99.30.00","3","Commercial ammonium carbonate and other ammonium carbonates","[""kg""]","1.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","16%","",""
"2836.99.40.00","3","Lead carbonates","[""kg""]","0.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","4.5%","",""
"2836.99.50","3","Other","","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2836.99.50.10","4","Zirconium carbonates","[""kg""]","","","","",""
"2836.99.50.50","4","Other","[""kg""]","","","","",""
"2837","0","Cyanides, cyanide oxides and complex cyanides:","","","","","",""
"","1","Cyanides and cyanide oxides:","","","","","",""
"2837.11.00.00","2","Of sodium","[""kg""]","Free","","Free","",""
"2837.19.01","2","Other","","Free","","Free","",""
"2837.19.01.10","3","Potassium cyanide","[""kg""]","","","","",""
"2837.19.01.15","3","Calcium cyanide","[""kg""]","","","","",""
"2837.19.01.25","3","Other","[""kg""]","","","","",""
"2837.20","1","Complex cyanides:","","","","","",""
"2837.20.10.00","2","Potassium ferricyanide","[""kg""]","1.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","5.1%","",""
"2837.20.51.00","2","Other","[""kg""]","1.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","8.5%","",""
"2839","0","Silicates; commercial alkali metal silicates:","","","","","",""
"","1","Of sodium:","","","","","",""
"2839.11.00.00","2","Sodium metasilicates","[""kg""]","1.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","3%","",""
"2839.19.00.00","2","Other","[""kg""]","1.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","3%","",""
"2839.90","1","Other:","","","","","",""
"2839.90.10.00","2","Of potassium","[""kg""]","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2839.90.50.00","2","Other","[""kg""]","3.1%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2840","0","Borates; peroxoborates (perborates):","","","","","",""
"","1","Disodium tetraborate (refined borax):","","","","","",""
"2840.11.00.00","2","Anhydrous","[""kg""]","0.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","1.2%","",""
"2840.19.00.00","2","Other","[""kg""]","0.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","0.4%","",""
"2840.20.00.00","1","Other borates","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2840.30.00","1","Peroxoborates (perborates)","","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2840.30.00.10","2","Sodium perborate","[""kg""]","","","","",""
"2840.30.00.50","2","Other","[""kg""]","","","","",""
"2841","0","Salts of oxometallic or peroxometallic acids:","","","","","",""
"2841.30.00.00","1","Sodium dichromate","[""kg""]","2.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","8.5%","",""
"2841.50","1","Other chromates and dichromates; peroxochromates:","","","","","",""
"2841.50.10.00","2","Potassium dichromate","[""kg""]","1.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","3.5%","",""
"2841.50.91.00","2","Other","[""kg""]","3.1%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"","1","Manganites, manganates and permanganates:","","","","","",""
"2841.61.00.00","2","Potassium permanganate","[""kg""]","5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","23%","",""
"2841.69.00","2","Other","","5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","23%","",""
"2841.69.00.10","3","Sodium permanganate","[""kg""]","","","","",""
"2841.69.00.90","3","Other","[""kg""]","","","","",""
"2841.70","1","Molybdates:","","","","","",""
"2841.70.10.00","2","Of ammonium","[""kg"",""Mo kg""]","4.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","29%","",""
"2841.70.50.00","2","Other","[""kg"",""Mo kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2841.80.00","1","Tungstates (wolframates)","","5.5%","Free (A+,AU,BH,CL,CO,D,E,IL, JO,KR,MA, OM,P, PA,PE,S,SG)","49.5%","",""
"2841.80.00.10","2","Of ammonium","[""kg"",""W kg""]","","","","",""
"2841.80.00.20","2","Of calcium","[""kg"",""W kg""]","","","","",""
"2841.80.00.50","2","Other","[""kg"",""W kg""]","","","","",""
"2841.90","1","Other:","","","","","",""
"2841.90.10.00","2","Vanadates","[""kg"",""V kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"2841.90.20.00","2","Ammonium perrhenate","[""kg""]","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2841.90.30.00","2","Potassium stannate","[""kg""]","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2841.90.40.00","2","Aluminates","[""kg""]","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2841.90.45.00","2","Chromates of zinc or of lead","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2841.90.50.00","2","Other","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2842","0","Other salts of inorganic acids or peroxoacids (including aluminosilicates whether or not chemically defined), other than azides:","","","","","",""
"2842.10.00.00","1","Double or complex silicates, including aluminosilicates whether or not chemically defined","[""kg""]","3.7%","Free (A+,AU,BH,CL,CO,D,E,IL, JO,K,KR,MA,OM,P, PA,PE,S,SG)","25%","",""
"2842.90","1","Other:","","","","","",""
"2842.90.10.00","2","Fulminates, cyanates and thiocyanates","[""kg""]","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2842.90.90","2","Other","","3.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2842.90.90.10","3","Selenides and tellurides","[""kg""]","","","","",""
"2842.90.90.50","3","Other","[""kg""]","","","","",""
"","1","VI. MISCELLANEOUS","","","","","",""
"2843","0","Colloidal precious metals; inorganic or organic compounds of precious metals, whether or not chemically defined; amalgams of precious metals:","","","","","",""
"2843.10.00.00","1","Colloidal precious metals","[""g""]","5.5%","Free (A+,AU,BH,CL,CO,D,E,IL, JO,KR,MA, OM,P, PA,PE,S,SG)","65%","",""
"","1","Silver compounds:","","","","","",""
"2843.21.00.00","2","Silver nitrate","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2843.29.01.00","2","Other","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2843.30.00.00","1","Gold compounds","[""kg""]","5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2843.90.00.00","1","Other compounds; amalgams","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2844","0","Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products:","","","","","",""
"2844.10","1","Natural uranium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing natural uranium or natural uranium compounds:","","","","","",""
"2844.10.10.00","2","Uranium metal","[""kg""]","5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"2844.10.20","2","Uranium compounds","","Free","","Free","",""
"2844.10.20.10","3","Oxide","[""kg""]","","","","",""
"2844.10.20.25","3","Hexafluoride","[""kg""]","","","","",""
"2844.10.20.55","3","Other","[""kg""]","","","","",""
"2844.10.50.00","2","Other","[""kg""]","5%","Free (A+,AU,BH,CL,CO,D,E,IL, JO,KR,MA, OM,P, PA,PE,S,SG)","45%","",""
"2844.20.00","1","Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing uranium enriched in U235, plutonium or compounds of these products","","Free","","Free","",""
"","2","Uranium compounds:","","","","","",""
"2844.20.00.10","3","Oxide","[""kg""]","","","","",""
"2844.20.00.20","3","Fluorides","[""kg""]","","","","",""
"2844.20.00.30","3","Other","[""kg""]","","","","",""
"2844.20.00.50","2","Other","[""kg""]","","","","",""
"2844.30","1","Uranium depleted in U235 and its compounds; thorium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing uranium depleted in U235, thorium, or compounds of these products:","","","","","",""
"2844.30.10.00","2","Thorium compounds","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2844.30.20","2","Uranium compounds","","Free","","Free","",""
"2844.30.20.10","3","Oxide","[""kg""]","","","","",""
"2844.30.20.20","3","Fluorides","[""kg""]","","","","",""
"2844.30.20.50","3","Other","[""kg""]","","","","",""
"2844.30.50","2","Other","","5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"2844.30.50.10","3","Uranium metal","[""kg""]","","","","",""
"2844.30.50.50","3","Other","[""kg""]","","","","",""
"","1","Radioactive elements and isotopes and compounds other than those of subheading 2844.10, 2844.20 or 2844.30; alloys, dispersions (including cermets), ceramic products and mixtures containing these elements, isotopes or compounds; radioactive residues:","","","","","",""
"2844.41.00.00","2","Tritium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing tritium or its compounds","[""kg""]","Free","","Free","",""
"2844.42.00.00","2","Actinium-225, actinium-227, californium-253, curium-240, curium-241, curium-242, curium-243, curium-244, einsteinium-253, einsteinium-254, gadolinium-148, polonium-208, polonium-209, polonium-210, radium-223, uranium-230 or uranium-232, and their compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing these elements or compounds","[""GBq""]","Free","","Free","",""
"2844.43.00","2","Other radioactive elements and isotopes and compounds; other alloys, dispersions (including cermets), ceramic products and mixtures containing these elements, isotopes or compounds","","Free","","Free","",""
"2844.43.00.10","3","Elements, isotopes and compounds with cobalt-60 radioactivity only","[""GBq""]","","","","",""
"","3","Other elements, isotopes and compounds:","","","","","",""
"2844.43.00.21","4","Americium-241, californium-252, cesium-137, gadolinium-153, idium-192, promethium-147, radium-226, selenium-75, or ytterbium-169","[""GBq""]","","","","",""
"2844.43.00.28","4","Other","[""GBq""]","","","","",""
"2844.43.00.50","3","Other","[""kg""]","","","","",""
"2844.44.00.00","2","Radioactive residues","[""kg""]","Free","","Free","",""
"2844.50.00.00","1","Spent (irradiated) fuel elements (cartridges) of nuclear reactors","[""kg""]","Free","","Free","",""
"2845","0","Isotopes other than those of heading 2844; compounds, inorganic or organic, of such isotopes, whether or not chemically defined:","","","","","",""
"2845.10.00.00","1","Heavy water (Deuterium oxide)","[""kg""]","Free","","25%","",""
"2845.20.00.00","1","Boron enriched in boron-10 and its compounds","[""kg""]","Free","","25%","",""
"2845.30.00.00","1","Lithium enriched in lithium-6 and its compounds","[""kg""]","Free","","25%","",""
"2845.40.00.00","1","Helium-3","[""kg""]","Free","","25%","",""
"2845.90.01.00","1","Other","[""kg""]","Free","","25%","",""
"2846","0","Compounds, inorganic or organic, of rare-earth metals, of yttrium or of scandium, or of mixtures of these metals:","","","","","",""
"2846.10.00","1","Cerium compounds","","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2846.10.00.10","2","Cerium oxides","[""kg""]","","","","",""
"2846.10.00.50","2","Other","[""kg""]","","","","",""
"2846.90","1","Other:","","","","","",""
"2846.90.20","2","Mixtures of rare-earth oxides or of rare-earth chlorides","","Free","","25%","",""
"","3","Rare-earth oxides except cerium oxides:","","","","","",""
"2846.90.20.05","4","Containing lanthanum as the predominant metal","[""kg""]","","","","",""
"2846.90.20.15","4","Containing yttrium or scandium as the predominant metal","[""kg""]","","","","",""
"2846.90.20.40","4","Other","[""kg""]","","","","",""
"","3","Rare-earth chlorides except cerium chlorides:","","","","","",""
"2846.90.20.82","4","Containing yttrium or scandium as the predominant metal","[""kg""]","","","","",""
"2846.90.20.84","4","Other","[""kg""]","","","","",""
"","2","Other:","","","","","",""
"2846.90.40.00","3","Yttrium bearing materials and compounds containing by weight more than 19 percent but less than 85 percent yttrium oxide equivalent","[""kg""]","Free","","25%","",""
"2846.90.80","3","Other","","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"","4","Mixtures of rare-earth carbonates other than of cerium carbonate:","","","","","",""
"2846.90.80.70","5","Containing lanthanum as the predominant metal","[""kg""]","","","","",""
"2846.90.80.75","5","Other","[""kg""]","","","","",""
"2846.90.80.90","4","Other","[""kg""]","","","","",""
"2847.00.00.00","0","Hydrogen peroxide, whether or not solidified with urea","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2849","0","Carbides, whether or not chemically defined:","","","","","",""
"2849.10.00.00","1","Of calcium","[""kg""]","1.8%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"2849.20","1","Of silicon:","","","","","",""
"2849.20.10.00","2","Crude","[""kg""]","Free","","Free","",""
"2849.20.20.00","2","In grains, or ground, pulverized or refined","[""kg""]","0.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","1.6%","",""
"2849.90","1","Other:","","","","","",""
"2849.90.10.00","2","Of boron","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2849.90.20.00","2","Of chromium","[""kg""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2849.90.30.00","2","Of tungsten","[""kg"",""W kg""]","5.5%","Free (A+,AU,BH,CL,CO,D,E,IL, JO,KR,MA, OM,P, PA,PE,S,SG)","55.5%","",""
"2849.90.50.00","2","Other","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2850.00","0","Hydrides, nitrides, azides, silicides and borides, whether or not chemically defined, other than compounds which are also carbides of heading 2849:","","","","","",""
"2850.00.05.00","1","Of calcium","[""kg""]","Free","","25%","",""
"2850.00.07.00","1","Of titanium","[""kg""]","4.9%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"2850.00.10.00","1","Of tungsten","[""kg"",""W kg""]","5.5%","Free (A+,AU,BH,CL,CO,D,E,IL, JO,KR,MA, OM,P, PA,PE,S,SG)","45.5%","",""
"2850.00.20.00","1","Of vanadium","[""kg"",""V kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"2850.00.50.00","1","Other","[""kg""]","3.7%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2852","0","Inorganic or organic compounds of mercury, whether or not chemically defined, excluding amalgams:","","","","","",""
"2852.10","1","Chemically defined:","","","","","",""
